label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
hello,0.5523606538772583,0.9141160249710083,-8.864930123309023e-08,0.6479073762893677,0.8475276827812195,-0.045909687876701355,0.7280185222625732,0.6991040706634521,-0.06570149213075638,0.7144403457641602,0.5677834749221802,-0.08476473391056061,0.6481303572654724,0.5259129405021667,-0.10353904962539673,0.666433572769165,0.5322360992431641,-0.03760765865445137,0.6884704232215881,0.359238862991333,-0.07976282387971878,0.700199544429779,0.24684277176856995,-0.10358403623104095,0.7080094218254089,0.14968040585517883,-0.11891645938158035,0.5942354798316956,0.5307469367980957,-0.039256751537323,0.6292802095413208,0.4919559359550476,-0.12353820353746414,0.6278209090232849,0.6348366737365723,-0.1410014033317566,0.6204941868782043,0.7348556518554688,-0.12873798608779907,0.5282943844795227,0.549625813961029,-0.045544806867837906,0.5579274296760559,0.5372117757797241,-0.12401051819324493,0.5627129077911377,0.6667167544364929,-0.10969289392232895,0.5616844892501831,0.7439565658569336,-0.07541962713003159,0.4628409147262573,0.5848535299301147,-0.05556969717144966,0.49146348237991333,0.5538557767868042,-0.10212801396846771,0.5097792744636536,0.642941415309906,-0.0844089537858963,0.5152696371078491,0.6993664503097534,-0.055647920817136765
hello,0.567216157913208,0.9204174876213074,-8.226052727877686e-08,0.6669079065322876,0.8544358015060425,-0.04675431177020073,0.7458922863006592,0.7086251378059387,-0.06584493070840836,0.7346168756484985,0.5789541602134705,-0.08484511822462082,0.6837573051452637,0.5155805349349976,-0.1033569872379303,0.6901748776435852,0.536525547504425,-0.03752930834889412,0.7148730754852295,0.35797542333602905,-0.08210984617471695,0.7304816246032715,0.24377551674842834,-0.10712014138698578,0.7407827377319336,0.14587467908859253,-0.12245967984199524,0.6162552833557129,0.5363238453865051,-0.039012376219034195,0.655339777469635,0.4962998628616333,-0.126996248960495,0.6502600312232971,0.6396681666374207,-0.1453002691268921,0.6386752724647522,0.742388129234314,-0.13315682113170624,0.5498043894767761,0.5551679134368896,-0.04568615183234215,0.5859987735748291,0.535125195980072,-0.12778031826019287,0.5855692625045776,0.6674442887306213,-0.11264097690582275,0.5802788734436035,0.750879168510437,-0.07691057026386261,0.4824255108833313,0.5905865430831909,-0.056264832615852356,0.5168346166610718,0.5540733337402344,-0.1065778061747551,0.5315212607383728,0.6444190144538879,-0.08956936001777649,0.5343571901321411,0.7054331302642822,-0.06036674231290817
hello,0.5320481061935425,0.9042685031890869,-1.427203386583642e-07,0.6276715993881226,0.8384817838668823,-0.04534061253070831,0.7059701681137085,0.6926247477531433,-0.06281399726867676,0.6926394104957581,0.5649813413619995,-0.07955814898014069,0.6365118622779846,0.5111203789710999,-0.09598587453365326,0.6505550146102905,0.526437520980835,-0.03697049990296364,0.6685130596160889,0.34703218936920166,-0.0781162828207016,0.6783807873725891,0.23513132333755493,-0.10092394798994064,0.6854832768440247,0.13828012347221375,-0.11558996886014938,0.5777918696403503,0.5266577005386353,-0.03800900653004646,0.6037460565567017,0.48372459411621094,-0.12298617511987686,0.5982178449630737,0.6224558353424072,-0.141432523727417,0.5907682776451111,0.7229776382446289,-0.12979263067245483,0.5133084654808044,0.5469372272491455,-0.04355188459157944,0.5353109240531921,0.525082528591156,-0.12370472401380539,0.538579523563385,0.6541362404823303,-0.11081624776124954,0.5395683646202087,0.7356213927268982,-0.07699082046747208,0.44908836483955383,0.5840510725975037,-0.0525970421731472,0.46880224347114563,0.5465883016586304,-0.10306595265865326,0.4844331443309784,0.6369212865829468,-0.08767140656709671,0.4931163191795349,0.6981630325317383,-0.05957673117518425
hello,0.49051204323768616,0.8896141052246094,-1.4045909324522654e-07,0.5798025727272034,0.8216514587402344,-0.04761907085776329,0.646101713180542,0.6685382127761841,-0.06399453431367874,0.629364013671875,0.5428043603897095,-0.07874947786331177,0.5714989900588989,0.5001190304756165,-0.09259708225727081,0.5912624001502991,0.5150903463363647,-0.037068795412778854,0.5991609692573547,0.33302468061447144,-0.0766092911362648,0.5992156863212585,0.22224640846252441,-0.09755226224660873,0.5980784893035889,0.12666577100753784,-0.11150741577148438,0.5196645855903625,0.5220723152160645,-0.03665457293391228,0.529597282409668,0.4687950909137726,-0.1243714988231659,0.530788779258728,0.6075707077980042,-0.14336052536964417,0.534094512462616,0.709636390209198,-0.13080883026123047,0.45657986402511597,0.5438016057014465,-0.041107069700956345,0.46194806694984436,0.5200226902961731,-0.1232832744717598,0.4757377803325653,0.6482948064804077,-0.11257211118936539,0.4884631633758545,0.7287242412567139,-0.07944122701883316,0.39453643560409546,0.5793980360031128,-0.049372103065252304,0.40239691734313965,0.5453714728355408,-0.10226831585168839,0.4236414432525635,0.6361689567565918,-0.09071586281061172,0.4407503008842468,0.6958063840866089,-0.06524240970611572
hello,0.45232459902763367,0.8758279085159302,-1.540202276828495e-07,0.535921573638916,0.8026413321495056,-0.05055708810687065,0.5939748883247375,0.6535426378250122,-0.06894883513450623,0.5687020421028137,0.5399674773216248,-0.08460989594459534,0.509086549282074,0.49932289123535156,-0.09865538030862808,0.5351406931877136,0.5001469850540161,-0.04330563545227051,0.5348912477493286,0.32464858889579773,-0.08536159247159958,0.5279092788696289,0.21743398904800415,-0.10743268579244614,0.5207211971282959,0.12446796894073486,-0.12185951322317123,0.4644283950328827,0.5137675404548645,-0.04252283275127411,0.4690046012401581,0.4568382501602173,-0.12925054132938385,0.4754129648208618,0.5954057574272156,-0.14658024907112122,0.4839274287223816,0.694848358631134,-0.1337214857339859,0.40321338176727295,0.5422354936599731,-0.04717287793755531,0.4034835696220398,0.5125804543495178,-0.1293899565935135,0.4241597354412079,0.6394456028938293,-0.11788817495107651,0.441651850938797,0.716439962387085,-0.0846661776304245,0.34567320346832275,0.5853040218353271,-0.05588812008500099,0.3481919467449188,0.5408176183700562,-0.10844963043928146,0.3734281063079834,0.6279395222663879,-0.09586307406425476,0.3923546075820923,0.6850605010986328,-0.07019226998090744
hello,0.49896249175071716,0.8720343112945557,-1.0497445401824734e-07,0.5864132642745972,0.8018366098403931,-0.047719743102788925,0.6535170674324036,0.6542452573776245,-0.06599888205528259,0.6307826042175293,0.5315185785293579,-0.08198297023773193,0.5686321258544922,0.49383610486984253,-0.0975143164396286,0.5890637040138245,0.5029531717300415,-0.03989729657769203,0.5951223969459534,0.32856303453445435,-0.07963709533214569,0.5961214900016785,0.2180873453617096,-0.10123714804649353,0.594293475151062,0.12397056818008423,-0.11551234871149063,0.5201851725578308,0.5130182504653931,-0.0393047109246254,0.529496967792511,0.45814958214759827,-0.12044692039489746,0.537390410900116,0.5962424874305725,-0.1361730396747589,0.5428714752197266,0.6957141160964966,-0.123992919921875,0.4588856101036072,0.5397948622703552,-0.0434403270483017,0.463295578956604,0.5097193717956543,-0.1210259199142456,0.4797310531139374,0.6309034824371338,-0.10767543315887451,0.4911477267742157,0.7063606977462769,-0.0748038962483406,0.3984595537185669,0.5794594287872314,-0.051131896674633026,0.4034270942211151,0.5291592478752136,-0.0992521271109581,0.42676958441734314,0.6130360960960388,-0.08325673639774323,0.44106829166412354,0.6700009703636169,-0.056250039488077164
hello,0.5652048587799072,0.8628526926040649,-6.971747978923304e-08,0.6565543413162231,0.7938088178634644,-0.045122597366571426,0.7289681434631348,0.6441614627838135,-0.06421558558940887,0.7123644948005676,0.5152729153633118,-0.0826675072312355,0.6496189832687378,0.4747883081436157,-0.10066595673561096,0.6654133796691895,0.48570746183395386,-0.03812536969780922,0.6807891130447388,0.3087865710258484,-0.0806085467338562,0.68891441822052,0.1983901858329773,-0.10408791154623032,0.6932240724563599,0.10169759392738342,-0.1193583607673645,0.596768856048584,0.49027231335639954,-0.040232010185718536,0.627831220626831,0.438648521900177,-0.1243530735373497,0.6321436166763306,0.5781593918800354,-0.14068354666233063,0.6282110810279846,0.6744489073753357,-0.12823769450187683,0.5345542430877686,0.5128477215766907,-0.047168903052806854,0.5623665452003479,0.4872835874557495,-0.12661617994308472,0.5711342096328735,0.6146515011787415,-0.11196352541446686,0.5712350010871887,0.6901419758796692,-0.07760444283485413,0.472421795129776,0.5499590635299683,-0.057698555290699005,0.4996691644191742,0.5074191689491272,-0.10527878254652023,0.5191136598587036,0.5939503908157349,-0.08779039978981018,0.524592936038971,0.6503925323486328,-0.05970241501927376
hello,0.5659369230270386,0.8609143495559692,-1.162999083703653e-07,0.6592812538146973,0.789321780204773,-0.04228118434548378,0.7366532683372498,0.6449306011199951,-0.058563631027936935,0.7254929542541504,0.5207064151763916,-0.07553622871637344,0.6679821014404297,0.4692312777042389,-0.09242359548807144,0.6805815696716309,0.4875946640968323,-0.03067167103290558,0.6985834240913391,0.31015631556510925,-0.07056038081645966,0.7100970149040222,0.2008689045906067,-0.09228383749723434,0.7177993655204773,0.10555011034011841,-0.10585121065378189,0.611742377281189,0.4910140335559845,-0.03345780447125435,0.6388408541679382,0.4357719123363495,-0.1150800883769989,0.6360003352165222,0.5706514716148376,-0.1330118179321289,0.629294216632843,0.6690912842750549,-0.12179712951183319,0.549558162689209,0.5121334195137024,-0.04098954424262047,0.5756416320800781,0.48160719871520996,-0.11890295892953873,0.5788527131080627,0.6081212759017944,-0.10660465061664581,0.5777919888496399,0.6894599795341492,-0.07346512377262115,0.485759437084198,0.5474159717559814,-0.05183698609471321,0.5076284408569336,0.49843916296958923,-0.0987224131822586,0.5243618488311768,0.5812970995903015,-0.08258029818534851,0.532098650932312,0.6420766115188599,-0.054929912090301514
hello,0.48500990867614746,0.8354517221450806,-1.4275215676207154e-07,0.5735712647438049,0.7646709084510803,-0.040889494121074677,0.6408884525299072,0.6181262135505676,-0.05499797686934471,0.6230508089065552,0.4914897680282593,-0.06865116953849792,0.5593526363372803,0.459067165851593,-0.08244085311889648,0.5901976823806763,0.4769996702671051,-0.032102491706609726,0.598693311214447,0.29789817333221436,-0.06709689646959305,0.6017947793006897,0.19289153814315796,-0.08560492098331451,0.6044580936431885,0.10184168815612793,-0.09802999347448349,0.5234349370002747,0.4850982427597046,-0.033971622586250305,0.5346689224243164,0.41723862290382385,-0.11284402012825012,0.5346055030822754,0.5455619692802429,-0.1299353986978531,0.5359342098236084,0.646010160446167,-0.1183646023273468,0.4641766846179962,0.5070606470108032,-0.03972937911748886,0.47089409828186035,0.46207642555236816,-0.1136057898402214,0.48192235827445984,0.5821821689605713,-0.1031164601445198,0.4912688136100769,0.6651231050491333,-0.07251756638288498,0.4048149287700653,0.5423014163970947,-0.048751674592494965,0.4141025245189667,0.48968470096588135,-0.09492575377225876,0.43178775906562805,0.572767972946167,-0.08190379291772842,0.4447559714317322,0.6365509033203125,-0.05752181261777878
hello,0.3812236189842224,0.8311768770217896,-1.7295792531513143e-07,0.4641254246234894,0.7609100341796875,-0.04233577847480774,0.5214213132858276,0.6167747378349304,-0.05454167351126671,0.503472089767456,0.4984235167503357,-0.06480014324188232,0.44588667154312134,0.4639001190662384,-0.07392170280218124,0.4765978455543518,0.4883745312690735,-0.03180171921849251,0.48237863183021545,0.3178008198738098,-0.06655734032392502,0.4782561957836151,0.21537739038467407,-0.08418597280979156,0.4745873808860779,0.12784826755523682,-0.09600229561328888,0.41221049427986145,0.4975642263889313,-0.03185982629656792,0.4107198119163513,0.428160160779953,-0.10813315957784653,0.4103386700153351,0.5549812912940979,-0.12263595312833786,0.41788169741630554,0.6485933661460876,-0.10970970243215561,0.3546789884567261,0.5185852646827698,-0.036744311451911926,0.34653061628341675,0.4780079424381256,-0.10879107564687729,0.35984307527542114,0.5938417315483093,-0.09864869713783264,0.375419557094574,0.6663527488708496,-0.06883673369884491,0.30039387941360474,0.5514346361160278,-0.04503866285085678,0.2970942258834839,0.49865278601646423,-0.08892800658941269,0.3136023283004761,0.5774468183517456,-0.07648131996393204,0.32849571108818054,0.6332752108573914,-0.053386323153972626
hello,0.33276402950286865,0.8586050271987915,-1.7879523284136667e-07,0.41219276189804077,0.7913693785667419,-0.04908119514584541,0.46282124519348145,0.6468909978866577,-0.06440586596727371,0.43710675835609436,0.5345013737678528,-0.07689567655324936,0.38208717107772827,0.4976726174354553,-0.08818912506103516,0.4139992296695709,0.5050720572471619,-0.03645997866988182,0.4122218191623688,0.3421092629432678,-0.07184824347496033,0.4007714092731476,0.2437593638896942,-0.09004728496074677,0.3903602063655853,0.15914350748062134,-0.10287688672542572,0.3491602838039398,0.5172593593597412,-0.03331627696752548,0.335232675075531,0.461275190114975,-0.11335287243127823,0.34347057342529297,0.5856142640113831,-0.1314343959093094,0.3582095801830292,0.6784100532531738,-0.12097819149494171,0.2924453020095825,0.5428218841552734,-0.03555222973227501,0.27617359161376953,0.5144257545471191,-0.11211203783750534,0.3000677227973938,0.6299523711204529,-0.10590780526399612,0.32373619079589844,0.7043983340263367,-0.07816462963819504,0.23927584290504456,0.57928067445755,-0.0416765920817852,0.22973710298538208,0.5374956130981445,-0.09338077902793884,0.25307220220565796,0.6181951761245728,-0.08767435699701309,0.27603626251220703,0.6729987263679504,-0.06812793016433716
hello,0.35545602440834045,0.8678171634674072,-1.324228406929251e-07,0.434791624546051,0.8004759550094604,-0.05018465220928192,0.4915503263473511,0.6629418134689331,-0.06890925019979477,0.46520861983299255,0.55423504114151,-0.0845797061920166,0.40778878331184387,0.5155576467514038,-0.0988430380821228,0.43705230951309204,0.5111706852912903,-0.039491184055805206,0.43556147813796997,0.3485270142555237,-0.07786373794078827,0.42775651812553406,0.24692067503929138,-0.0985274463891983,0.4190307855606079,0.1614145040512085,-0.11230199784040451,0.37091031670570374,0.5221990942955017,-0.036911603063344955,0.3636448383331299,0.46908265352249146,-0.11670690029859543,0.37199312448501587,0.595112144947052,-0.13453693687915802,0.3840932250022888,0.6885031461715698,-0.12412718683481216,0.31301388144493103,0.5476250052452087,-0.03969963639974594,0.30501461029052734,0.5253819823265076,-0.11575425416231155,0.32499420642852783,0.6382439136505127,-0.10736887156963348,0.34325793385505676,0.7085651159286499,-0.07829895615577698,0.25835976004600525,0.5840887427330017,-0.046381108462810516,0.25187990069389343,0.5409243106842041,-0.09499834477901459,0.27327680587768555,0.619697093963623,-0.08457955718040466,0.2918519973754883,0.6719889640808105,-0.06179599091410637
hello,0.4068741798400879,0.8537933826446533,-1.352665179865653e-07,0.4919198453426361,0.7852908968925476,-0.04621639475226402,0.5499574542045593,0.6422159671783447,-0.06275754421949387,0.5246879458427429,0.531373143196106,-0.07732822000980377,0.4745701849460602,0.4929707646369934,-0.09106963872909546,0.4989818036556244,0.5020853877067566,-0.03562433645129204,0.5040535926818848,0.33537590503692627,-0.07375738769769669,0.502258837223053,0.22971674799919128,-0.09466733783483505,0.49957871437072754,0.14047762751579285,-0.10856036096811295,0.4313138723373413,0.510408878326416,-0.03478837013244629,0.4318511188030243,0.45313647389411926,-0.1162528544664383,0.43445077538490295,0.5857361555099487,-0.13298998773097992,0.4411483407020569,0.6862959861755371,-0.12050766497850418,0.37202125787734985,0.5328624844551086,-0.039078377187252045,0.3676097095012665,0.5033764839172363,-0.11437611281871796,0.3824310302734375,0.6203075647354126,-0.10310081392526627,0.39749976992607117,0.6961431503295898,-0.07157774269580841,0.31623905897140503,0.5675482153892517,-0.04707656055688858,0.3130664527416229,0.5185238718986511,-0.09349440783262253,0.331976979970932,0.6008527874946594,-0.08019258826971054,0.34823891520500183,0.656971275806427,-0.05534704402089119
hello,0.4713326096534729,0.8570815324783325,-1.3041210422670702e-07,0.5622124671936035,0.7983060479164124,-0.048261310905218124,0.6354654431343079,0.6560993790626526,-0.06601604074239731,0.6196067333221436,0.5302789807319641,-0.08119401335716248,0.5618510842323303,0.4816400408744812,-0.09591077268123627,0.5822613835334778,0.5050198435783386,-0.039436958730220795,0.5946800112724304,0.3338788151741028,-0.07819654792547226,0.5994325280189514,0.2270982563495636,-0.09921422600746155,0.6013880968093872,0.13615688681602478,-0.11316448450088501,0.5132936239242554,0.5090340971946716,-0.03817623481154442,0.5232670903205872,0.4490872323513031,-0.11861414462327957,0.5241494178771973,0.5828889012336731,-0.1348128765821457,0.5260581374168396,0.6822640299797058,-0.12315456569194794,0.45159339904785156,0.5293241143226624,-0.04165518283843994,0.4577942192554474,0.4918349087238312,-0.11770135909318924,0.4672046899795532,0.6140965223312378,-0.10387951135635376,0.47487398982048035,0.6935349702835083,-0.07116150856018066,0.3901199996471405,0.5627468824386597,-0.048883263021707535,0.39828500151634216,0.5111267566680908,-0.09654976427555084,0.4154379069805145,0.5960373878479004,-0.08119093626737595,0.4267108142375946,0.6541298031806946,-0.0549117811024189
hello,0.531558096408844,0.8938820362091064,-7.38884864404099e-08,0.6249911189079285,0.8359909057617188,-0.04841338470578194,0.7057285904884338,0.6930021643638611,-0.06859827786684036,0.6947134733200073,0.5636157989501953,-0.08762862533330917,0.6422998905181885,0.5055339336395264,-0.10584035515785217,0.6532012224197388,0.5258127450942993,-0.04079272225499153,0.6811259984970093,0.3512905240058899,-0.08574112504720688,0.6975101232528687,0.24047419428825378,-0.11045314371585846,0.7076728940010071,0.1444333791732788,-0.1260843575000763,0.5814283490180969,0.5254641175270081,-0.04219082370400429,0.6141780614852905,0.47930556535720825,-0.13144588470458984,0.6095521450042725,0.6247785687446594,-0.14903676509857178,0.5999280214309692,0.7249355912208557,-0.13618344068527222,0.5161166191101074,0.54244464635849,-0.04881484434008598,0.545106053352356,0.5188601613044739,-0.1334458589553833,0.5457525849342346,0.6529144644737244,-0.11760596930980682,0.5417765974998474,0.7319083213806152,-0.08100283145904541,0.44946736097335815,0.5737287402153015,-0.05919305607676506,0.479072242975235,0.5349297523498535,-0.11117630451917648,0.49279263615608215,0.6281657814979553,-0.09355797618627548,0.4952639937400818,0.6857671737670898,-0.06404998898506165
hello,0.5054981708526611,0.8972737789154053,-1.3724505265599873e-07,0.5998139977455139,0.8445006608963013,-0.049679819494485855,0.6795175671577454,0.7028467655181885,-0.06849711388349533,0.6726783514022827,0.5713919401168823,-0.08539217710494995,0.6241355538368225,0.5085652470588684,-0.1015794575214386,0.6350458860397339,0.5377557277679443,-0.041487809270620346,0.6595120429992676,0.360623300075531,-0.08410830795764923,0.6729897856712341,0.250898540019989,-0.10706909745931625,0.6832513809204102,0.15482214093208313,-0.12195050716400146,0.5635129809379578,0.5342138409614563,-0.0405864417552948,0.5880351662635803,0.48209884762763977,-0.12842662632465363,0.5766075253486633,0.6231012344360352,-0.14625608921051025,0.5670090317726135,0.7247240543365479,-0.1334235817193985,0.4995989501476288,0.5491412878036499,-0.044671181589365005,0.5197514295578003,0.520152747631073,-0.1278211623430252,0.5178859233856201,0.6523253917694092,-0.11385428160429001,0.5168273448944092,0.7355475425720215,-0.07856427133083344,0.43475139141082764,0.5795637369155884,-0.052533429116010666,0.45614752173423767,0.5396267175674438,-0.10529865324497223,0.4667109251022339,0.6320710182189941,-0.09058021754026413,0.47223541140556335,0.6923191547393799,-0.06295143812894821
hello,0.4288877546787262,0.8773338794708252,-1.516047802851972e-07,0.5160631537437439,0.8129039406776428,-0.04066355153918266,0.584148645401001,0.6698115468025208,-0.05434145778417587,0.577653169631958,0.5518475770950317,-0.06768043339252472,0.5170355439186096,0.5109671950340271,-0.08051082491874695,0.5387994647026062,0.5242934226989746,-0.03271631523966789,0.5518175959587097,0.34730851650238037,-0.06964543461799622,0.5549343824386597,0.2408658266067505,-0.08889256417751312,0.5559815168380737,0.14926180243492126,-0.10153252631425858,0.470660001039505,0.529597818851471,-0.03517141938209534,0.4765259623527527,0.46827808022499084,-0.11656105518341064,0.4744563698768616,0.602104902267456,-0.13263843953609467,0.4773285984992981,0.7030797600746155,-0.11958996951580048,0.4096183478832245,0.54881751537323,-0.041972097009420395,0.4095316231250763,0.5131065249443054,-0.11718758195638657,0.4204711616039276,0.6366084218025208,-0.10509495437145233,0.432393342256546,0.7168446779251099,-0.07306338101625443,0.35078954696655273,0.5803647041320801,-0.05225248634815216,0.3554271459579468,0.5363813042640686,-0.0991666242480278,0.37142470479011536,0.6227798461914062,-0.08565128594636917,0.38551321625709534,0.683495819568634,-0.06055564433336258
hello,0.3328471779823303,0.8485087156295776,-1.567225353937829e-07,0.4114293158054352,0.7838850021362305,-0.04766545817255974,0.46433669328689575,0.6414095759391785,-0.0638069286942482,0.4419364929199219,0.5271120667457581,-0.07747192680835724,0.38221612572669983,0.49697762727737427,-0.09015434980392456,0.4164009988307953,0.4990719258785248,-0.03825504705309868,0.4160884618759155,0.3352728486061096,-0.07394083589315414,0.40505361557006836,0.23698005080223083,-0.09235313534736633,0.3945985436439514,0.15273451805114746,-0.10516247153282166,0.35099196434020996,0.5087675452232361,-0.03561864048242569,0.3398880064487457,0.4543644189834595,-0.11533504724502563,0.34663528203964233,0.5785887837409973,-0.13277070224285126,0.35981428623199463,0.6716541051864624,-0.12187933921813965,0.2934911549091339,0.5324233770370483,-0.037863839417696,0.2795525789260864,0.5066614151000977,-0.11294090002775192,0.3017110228538513,0.6198981404304504,-0.10625524073839188,0.3238649070262909,0.6942546367645264,-0.07851330190896988,0.23945719003677368,0.5671650171279907,-0.04391166567802429,0.23238958418369293,0.5279905796051025,-0.09348239004611969,0.25509753823280334,0.6058796644210815,-0.08669231086969376,0.2774531841278076,0.6600555181503296,-0.06666485220193863
hello,0.31899234652519226,0.789434552192688,-1.1693126111822494e-07,0.39324891567230225,0.7189410924911499,-0.04918806627392769,0.4377082586288452,0.5885912775993347,-0.06678599119186401,0.412207692861557,0.4880039691925049,-0.08147274702787399,0.36884400248527527,0.44200676679611206,-0.0944233387708664,0.38716748356819153,0.45603519678115845,-0.038619790226221085,0.38243818283081055,0.30070850253105164,-0.07595741748809814,0.3712930679321289,0.20534875988960266,-0.0949169471859932,0.3615509271621704,0.12492609024047852,-0.10705740004777908,0.3255802094936371,0.47026586532592773,-0.03494717553257942,0.3108689785003662,0.4173661768436432,-0.11342521011829376,0.3203200697898865,0.5355014204978943,-0.1302167773246765,0.3370310068130493,0.6244078278541565,-0.11915288120508194,0.2726331353187561,0.4969469904899597,-0.03694937378168106,0.2583989202976227,0.4739820957183838,-0.11171428859233856,0.2818756699562073,0.5802590250968933,-0.10499828308820724,0.30589383840560913,0.6470414400100708,-0.07721710950136185,0.22373691201210022,0.5332583785057068,-0.04285087808966637,0.2132696956396103,0.49204081296920776,-0.09227015823125839,0.23566986620426178,0.5668566226959229,-0.08544178307056427,0.25764623284339905,0.6171772480010986,-0.06528367102146149
hello,0.36230701208114624,0.6869844198226929,-1.096878676776214e-07,0.4338884651660919,0.6170084476470947,-0.043566349893808365,0.47490090131759644,0.4926808178424835,-0.0585462786257267,0.4490978717803955,0.3978869318962097,-0.07179774343967438,0.404916375875473,0.35755980014801025,-0.08406159281730652,0.4274807572364807,0.3736162781715393,-0.03034331277012825,0.4234743118286133,0.22788049280643463,-0.06451386958360672,0.41428783535957336,0.13814860582351685,-0.0830020159482956,0.4059855341911316,0.06102347373962402,-0.09517360478639603,0.37074190378189087,0.3856505751609802,-0.028370508924126625,0.35904377698898315,0.3274833858013153,-0.10091070830821991,0.367768257856369,0.43605729937553406,-0.11807750910520554,0.38148099184036255,0.5207078456878662,-0.10878480970859528,0.3214249312877655,0.40955978631973267,-0.0316191166639328,0.30990323424339294,0.3775140345096588,-0.10075242817401886,0.33025822043418884,0.4787130057811737,-0.09501062333583832,0.35029348731040955,0.5458433628082275,-0.06929941475391388,0.27532437443733215,0.44274696707725525,-0.03835771232843399,0.2656484842300415,0.39945268630981445,-0.08373026549816132,0.28554844856262207,0.4689798355102539,-0.07711204886436462,0.30450159311294556,0.5186261534690857,-0.05825743451714516
hello,0.372824490070343,0.6820681095123291,-1.145252355172488e-07,0.4418981075286865,0.6151336431503296,-0.043540507555007935,0.48260563611984253,0.4895680248737335,-0.059052109718322754,0.4555132985115051,0.3948914110660553,-0.07237560302019119,0.4077472388744354,0.3575577437877655,-0.08466820418834686,0.43477392196655273,0.36386895179748535,-0.03222286328673363,0.4289705753326416,0.2202814817428589,-0.06637836247682571,0.4184752404689789,0.1311778724193573,-0.08491621166467667,0.4088402986526489,0.055648475885391235,-0.09705422818660736,0.3767242133617401,0.3775790333747864,-0.030081702396273613,0.366571843624115,0.32443496584892273,-0.10206054896116257,0.3766701817512512,0.43459856510162354,-0.11861524730920792,0.3912277817726135,0.5191375017166138,-0.10924101620912552,0.3262990713119507,0.40393930673599243,-0.032857343554496765,0.31710946559906006,0.37621864676475525,-0.10189221799373627,0.3387032151222229,0.4784906506538391,-0.09511659294366837,0.3584841191768646,0.5460495948791504,-0.06887559592723846,0.27939748764038086,0.44015994668006897,-0.039002690464258194,0.27322325110435486,0.3959629535675049,-0.08481867611408234,0.29553598165512085,0.46693873405456543,-0.07708403468132019,0.3149486482143402,0.5177716016769409,-0.05718313530087471
hello,0.5150359869003296,0.8608086109161377,-7.357137121744017e-08,0.6002134084701538,0.7925384044647217,-0.04645994305610657,0.669933021068573,0.6531723141670227,-0.06699716299772263,0.6522195339202881,0.5325957536697388,-0.08631043136119843,0.5915730595588684,0.48033231496810913,-0.1053413525223732,0.6136889457702637,0.48876774311065674,-0.041417207568883896,0.6301512718200684,0.3155595660209656,-0.08450572192668915,0.6395478844642639,0.20168232917785645,-0.10952427983283997,0.6434478759765625,0.10528945922851562,-0.1255597323179245,0.544097363948822,0.4905242323875427,-0.041868966072797775,0.5672551393508911,0.45315051078796387,-0.12311554700136185,0.5687379837036133,0.590691089630127,-0.13904140889644623,0.5652071237564087,0.686394453048706,-0.12797628343105316,0.4802933633327484,0.5133475065231323,-0.04709714278578758,0.49711737036705017,0.49429595470428467,-0.12331898510456085,0.5065896511077881,0.6170549988746643,-0.10777542740106583,0.5105674266815186,0.6913986206054688,-0.07469229400157928,0.4160115718841553,0.5517897605895996,-0.05609450116753578,0.43139761686325073,0.5171730518341064,-0.10316532850265503,0.4520608186721802,0.6021624803543091,-0.085758276283741,0.46221327781677246,0.6562906503677368,-0.057748012244701385
thanks,0.4143974483013153,1.0201777219772339,1.391163550579222e-06,0.5115251541137695,0.9729485511779785,-0.062123775482177734,0.5610014796257019,0.8435957431793213,-0.09127428382635117,0.48969846963882446,0.7395087480545044,-0.11962512880563736,0.41589024662971497,0.6719905138015747,-0.1435193121433258,0.5714133977890015,0.6041480898857117,-0.04493600130081177,0.6360157132148743,0.42214083671569824,-0.0903417244553566,0.6725066900253296,0.30547580122947693,-0.12001961469650269,0.7006121277809143,0.20174139738082886,-0.1405179351568222,0.4907427728176117,0.5783165097236633,-0.052742138504981995,0.5126687288284302,0.36447831988334656,-0.10940977931022644,0.5234088897705078,0.2233429253101349,-0.14800183475017548,0.5321379899978638,0.10127592086791992,-0.16835510730743408,0.4129837453365326,0.6037577390670776,-0.06703183054924011,0.4115466773509979,0.46706610918045044,-0.15652604401111603,0.41715967655181885,0.6156384348869324,-0.1661689579486847,0.41705265641212463,0.7283487319946289,-0.14583009481430054,0.3449805676937103,0.6698541045188904,-0.08554571121931076,0.33948594331741333,0.5946044325828552,-0.16595309972763062,0.36145517230033875,0.6995750665664673,-0.16749733686447144,0.3732913136482239,0.7879706621170044,-0.14787021279335022
